original_score,improvement,action_type,action_magnitude,baseline_value,is_critical,magnitude_x_baseline,original_sleep,original_stress,original_exercise,original_screen
33.13791,219.62643,SLEEP_INCREASE,0.5,6.2,1,3.1,6.2,2.0,2.0,7.2
33.13791,207.54866,SLEEP_INCREASE,1.0,6.2,1,6.2,6.2,2.0,2.0,7.2
33.13791,204.10858,SLEEP_INCREASE,1.5,6.2,1,9.3,6.2,2.0,2.0,7.2
33.13791,194.44035,SLEEP_INCREASE,2.0,6.2,1,12.4,6.2,2.0,2.0,7.2
33.13791,216.2967,SLEEP_INCREASE,2.5,6.2,1,15.5,6.2,2.0,2.0,7.2
33.13791,23.093075,STRESS_DECREASE,-1.0,2.0,0,2.0,6.2,2.0,2.0,7.2
33.13791,25.916172,STRESS_DECREASE,-2.0,2.0,0,4.0,6.2,2.0,2.0,7.2
33.13791,25.297249,STRESS_DECREASE,-3.0,2.0,0,6.0,6.2,2.0,2.0,7.2
33.13791,23.678452,STRESS_DECREASE,-4.0,2.0,0,8.0,6.2,2.0,2.0,7.2
33.13791,159.83783,EXERCISE_INCREASE,1.0,2.0,1,2.0,6.2,2.0,2.0,7.2
33.13791,147.13774,EXERCISE_INCREASE,2.0,2.0,1,4.0,6.2,2.0,2.0,7.2
33.13791,141.90617,EXERCISE_INCREASE,3.0,2.0,1,6.0,6.2,2.0,2.0,7.2
33.13791,152.4533,EXERCISE_INCREASE,4.0,2.0,1,8.0,6.2,2.0,2.0,7.2
33.13791,24.142817,SCREEN_DECREASE,-1.0,7.2,0,7.2,6.2,2.0,2.0,7.2
33.13791,22.818018,SCREEN_DECREASE,-2.0,7.2,0,14.4,6.2,2.0,2.0,7.2
33.13791,23.278711,SCREEN_DECREASE,-3.0,7.2,0,21.6,6.2,2.0,2.0,7.2
33.13791,24.334875,SCREEN_DECREASE,-4.0,7.2,0,28.8,6.2,2.0,2.0,7.2
61.72962,0.27607188,SLEEP_INCREASE,0.5,8.6,0,4.3,8.6,6.0,2.0,7.3
61.72962,0.26139548,SLEEP_INCREASE,1.0,8.6,0,8.6,8.6,6.0,2.0,7.3
61.72962,0.23623632,SLEEP_INCREASE,1.5,8.6,0,12.899999999999999,8.6,6.0,2.0,7.3
61.72962,0.23167183,SLEEP_INCREASE,2.0,8.6,0,17.2,8.6,6.0,2.0,7.3
61.72962,0.24028979,SLEEP_INCREASE,2.5,8.6,0,21.5,8.6,6.0,2.0,7.3
61.72962,3.2198396,STRESS_DECREASE,-1.0,6.0,0,6.0,8.6,6.0,2.0,7.3
61.72962,8.896195,STRESS_DECREASE,-2.0,6.0,0,12.0,8.6,6.0,2.0,7.3
61.72962,13.427423,STRESS_DECREASE,-3.0,6.0,0,18.0,8.6,6.0,2.0,7.3
61.72962,13.222085,STRESS_DECREASE,-4.0,6.0,0,24.0,8.6,6.0,2.0,7.3
61.72962,1.4344767,EXERCISE_INCREASE,1.0,2.0,1,2.0,8.6,6.0,2.0,7.3
61.72962,1.4805502,EXERCISE_INCREASE,2.0,2.0,1,4.0,8.6,6.0,2.0,7.3
61.72962,1.6787225,EXERCISE_INCREASE,3.0,2.0,1,6.0,8.6,6.0,2.0,7.3
61.72962,1.7662506,EXERCISE_INCREASE,4.0,2.0,1,8.0,8.6,6.0,2.0,7.3
61.72962,-0.018237157,SCREEN_DECREASE,-1.0,7.3,0,7.3,8.6,6.0,2.0,7.3
61.72962,0.0031184638,SCREEN_DECREASE,-2.0,7.3,0,14.6,8.6,6.0,2.0,7.3
61.72962,0.008558942,SCREEN_DECREASE,-3.0,7.3,0,21.9,8.6,6.0,2.0,7.3
61.72962,0.038520224,SCREEN_DECREASE,-4.0,7.3,0,29.2,8.6,6.0,2.0,7.3
63.995358,0.36970156,SLEEP_INCREASE,0.5,6.6,0,3.3,6.6,8.0,1.0,9.5
63.995358,0.4196222,SLEEP_INCREASE,1.0,6.6,0,6.6,6.6,8.0,1.0,9.5
63.995358,0.79936427,SLEEP_INCREASE,1.5,6.6,0,9.899999999999999,6.6,8.0,1.0,9.5
63.995358,1.0935565,SLEEP_INCREASE,2.0,6.6,0,13.2,6.6,8.0,1.0,9.5
63.995358,1.3845558,SLEEP_INCREASE,2.5,6.6,0,16.5,6.6,8.0,1.0,9.5
63.995358,-13.866241,STRESS_DECREASE,-1.0,8.0,1,8.0,6.6,8.0,1.0,9.5
63.995358,-5.2308683,STRESS_DECREASE,-2.0,8.0,1,16.0,6.6,8.0,1.0,9.5
63.995358,12.592184,STRESS_DECREASE,-3.0,8.0,1,24.0,6.6,8.0,1.0,9.5
63.995358,70.64434,STRESS_DECREASE,-4.0,8.0,1,32.0,6.6,8.0,1.0,9.5
63.995358,2.3234856,EXERCISE_INCREASE,1.0,1.0,1,1.0,6.6,8.0,1.0,9.5
63.995358,4.156074,EXERCISE_INCREASE,2.0,1.0,1,2.0,6.6,8.0,1.0,9.5
63.995358,5.156444,EXERCISE_INCREASE,3.0,1.0,1,3.0,6.6,8.0,1.0,9.5
63.995358,7.6879406,EXERCISE_INCREASE,4.0,1.0,1,4.0,6.6,8.0,1.0,9.5
63.995358,2.7191083,SCREEN_DECREASE,-1.0,9.5,1,9.5,6.6,8.0,1.0,9.5
63.995358,5.349309,SCREEN_DECREASE,-2.0,9.5,1,19.0,6.6,8.0,1.0,9.5
63.995358,5.7840924,SCREEN_DECREASE,-3.0,9.5,1,28.5,6.6,8.0,1.0,9.5
63.995358,8.260055,SCREEN_DECREASE,-4.0,9.5,1,38.0,6.6,8.0,1.0,9.5
93.7476,-3.2800944,SLEEP_INCREASE,0.5,9.9,0,4.95,9.9,1.0,0.0,6.4
93.7476,-2.9588218,SLEEP_INCREASE,1.0,9.9,0,9.9,9.9,1.0,0.0,6.4
93.7476,-3.1260238,SLEEP_INCREASE,1.5,9.9,0,14.850000000000001,9.9,1.0,0.0,6.4
93.7476,-3.198166,SLEEP_INCREASE,2.0,9.9,0,19.8,9.9,1.0,0.0,6.4
93.7476,-3.2654684,SLEEP_INCREASE,2.5,9.9,0,24.75,9.9,1.0,0.0,6.4
93.7476,-3.290792,STRESS_DECREASE,-1.0,1.0,0,1.0,9.9,1.0,0.0,6.4
93.7476,-2.997018,STRESS_DECREASE,-2.0,1.0,0,2.0,9.9,1.0,0.0,6.4
93.7476,-3.3143542,STRESS_DECREASE,-3.0,1.0,0,3.0,9.9,1.0,0.0,6.4
93.7476,-3.2665145,STRESS_DECREASE,-4.0,1.0,0,4.0,9.9,1.0,0.0,6.4
93.7476,-19.24843,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.9,1.0,0.0,6.4
93.7476,-20.600346,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.9,1.0,0.0,6.4
93.7476,-19.602968,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.9,1.0,0.0,6.4
93.7476,-18.677584,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.9,1.0,0.0,6.4
93.7476,-2.9031265,SCREEN_DECREASE,-1.0,6.4,0,6.4,9.9,1.0,0.0,6.4
93.7476,-2.8815584,SCREEN_DECREASE,-2.0,6.4,0,12.8,9.9,1.0,0.0,6.4
93.7476,-2.8930047,SCREEN_DECREASE,-3.0,6.4,0,19.200000000000003,9.9,1.0,0.0,6.4
93.7476,-3.2106433,SCREEN_DECREASE,-4.0,6.4,0,25.6,9.9,1.0,0.0,6.4
96.029,-10.540547,SLEEP_INCREASE,0.5,8.1,0,4.05,8.1,5.0,2.0,5.9
96.029,-9.873739,SLEEP_INCREASE,1.0,8.1,0,8.1,8.1,5.0,2.0,5.9
96.029,-9.5760975,SLEEP_INCREASE,1.5,8.1,0,12.149999999999999,8.1,5.0,2.0,5.9
96.029,-9.56375,SLEEP_INCREASE,2.0,8.1,0,16.2,8.1,5.0,2.0,5.9
96.029,-10.667944,SLEEP_INCREASE,2.5,8.1,0,20.25,8.1,5.0,2.0,5.9
96.029,-3.6985817,STRESS_DECREASE,-1.0,5.0,0,5.0,8.1,5.0,2.0,5.9
96.029,1.014908,STRESS_DECREASE,-2.0,5.0,0,10.0,8.1,5.0,2.0,5.9
96.029,0.98929036,STRESS_DECREASE,-3.0,5.0,0,15.0,8.1,5.0,2.0,5.9
96.029,1.0652896,STRESS_DECREASE,-4.0,5.0,0,20.0,8.1,5.0,2.0,5.9
96.029,-66.15082,EXERCISE_INCREASE,1.0,2.0,1,2.0,8.1,5.0,2.0,5.9
96.029,-61.086502,EXERCISE_INCREASE,2.0,2.0,1,4.0,8.1,5.0,2.0,5.9
96.029,-58.967667,EXERCISE_INCREASE,3.0,2.0,1,6.0,8.1,5.0,2.0,5.9
96.029,-62.41034,EXERCISE_INCREASE,4.0,2.0,1,8.0,8.1,5.0,2.0,5.9
96.029,-9.334262,SCREEN_DECREASE,-1.0,5.9,0,5.9,8.1,5.0,2.0,5.9
96.029,-10.181929,SCREEN_DECREASE,-2.0,5.9,0,11.8,8.1,5.0,2.0,5.9
96.029,-9.33808,SCREEN_DECREASE,-3.0,5.9,0,17.700000000000003,8.1,5.0,2.0,5.9
96.029,-9.5410795,SCREEN_DECREASE,-4.0,5.9,0,23.6,8.1,5.0,2.0,5.9
38.928272,11.49894,SLEEP_INCREASE,0.5,8.4,0,4.2,8.4,5.0,1.0,10.0
38.928272,11.378143,SLEEP_INCREASE,1.0,8.4,0,8.4,8.4,5.0,1.0,10.0
38.928272,11.783777,SLEEP_INCREASE,1.5,8.4,0,12.600000000000001,8.4,5.0,1.0,10.0
38.928272,11.122589,SLEEP_INCREASE,2.0,8.4,0,16.8,8.4,5.0,1.0,10.0
38.928272,11.536004,SLEEP_INCREASE,2.5,8.4,0,21.0,8.4,5.0,1.0,10.0
38.928272,18.338598,STRESS_DECREASE,-1.0,5.0,0,5.0,8.4,5.0,1.0,10.0
38.928272,21.692505,STRESS_DECREASE,-2.0,5.0,0,10.0,8.4,5.0,1.0,10.0
38.928272,22.796156,STRESS_DECREASE,-3.0,5.0,0,15.0,8.4,5.0,1.0,10.0
38.928272,22.659138,STRESS_DECREASE,-4.0,5.0,0,20.0,8.4,5.0,1.0,10.0
38.928272,74.48359,EXERCISE_INCREASE,1.0,1.0,1,1.0,8.4,5.0,1.0,10.0
38.928272,70.66099,EXERCISE_INCREASE,2.0,1.0,1,2.0,8.4,5.0,1.0,10.0
38.928272,71.28532,EXERCISE_INCREASE,3.0,1.0,1,3.0,8.4,5.0,1.0,10.0
38.928272,79.42663,EXERCISE_INCREASE,4.0,1.0,1,4.0,8.4,5.0,1.0,10.0
38.928272,68.38045,SCREEN_DECREASE,-1.0,10.0,1,10.0,8.4,5.0,1.0,10.0
38.928272,65.46529,SCREEN_DECREASE,-2.0,10.0,1,20.0,8.4,5.0,1.0,10.0
38.928272,63.75232,SCREEN_DECREASE,-3.0,10.0,1,30.0,8.4,5.0,1.0,10.0
38.928272,71.05312,SCREEN_DECREASE,-4.0,10.0,1,40.0,8.4,5.0,1.0,10.0
76.475136,7.634274,SLEEP_INCREASE,0.5,7.0,0,3.5,7.0,2.0,2.0,2.5
76.475136,7.3829618,SLEEP_INCREASE,1.0,7.0,0,7.0,7.0,2.0,2.0,2.5
76.475136,6.69464,SLEEP_INCREASE,1.5,7.0,0,10.5,7.0,2.0,2.0,2.5
76.475136,5.7685275,SLEEP_INCREASE,2.0,7.0,0,14.0,7.0,2.0,2.0,2.5
76.475136,3.6875522,SLEEP_INCREASE,2.5,7.0,0,17.5,7.0,2.0,2.0,2.5
76.475136,7.7188005,STRESS_DECREASE,-1.0,2.0,0,2.0,7.0,2.0,2.0,2.5
76.475136,7.730085,STRESS_DECREASE,-2.0,2.0,0,4.0,7.0,2.0,2.0,2.5
76.475136,7.2372837,STRESS_DECREASE,-3.0,2.0,0,6.0,7.0,2.0,2.0,2.5
76.475136,7.5787435,STRESS_DECREASE,-4.0,2.0,0,8.0,7.0,2.0,2.0,2.5
76.475136,45.075222,EXERCISE_INCREASE,1.0,2.0,1,2.0,7.0,2.0,2.0,2.5
76.475136,51.633793,EXERCISE_INCREASE,2.0,2.0,1,4.0,7.0,2.0,2.0,2.5
76.475136,47.31276,EXERCISE_INCREASE,3.0,2.0,1,6.0,7.0,2.0,2.0,2.5
76.475136,50.662518,EXERCISE_INCREASE,4.0,2.0,1,8.0,7.0,2.0,2.0,2.5
76.475136,8.189479,SCREEN_DECREASE,-1.0,2.5,0,2.5,7.0,2.0,2.0,2.5
76.475136,7.8053017,SCREEN_DECREASE,-2.0,2.5,0,5.0,7.0,2.0,2.0,2.5
76.475136,7.756948,SCREEN_DECREASE,-3.0,2.5,0,7.5,7.0,2.0,2.0,2.5
76.475136,8.345653,SCREEN_DECREASE,-4.0,2.5,0,10.0,7.0,2.0,2.0,2.5
90.01812,-1.1049913,SLEEP_INCREASE,0.5,9.2,0,4.6,9.2,2.0,1.0,7.8
90.01812,-1.6537482,SLEEP_INCREASE,1.0,9.2,0,9.2,9.2,2.0,1.0,7.8
90.01812,-1.6277676,SLEEP_INCREASE,1.5,9.2,0,13.799999999999999,9.2,2.0,1.0,7.8
90.01812,-1.7990936,SLEEP_INCREASE,2.0,9.2,0,18.4,9.2,2.0,1.0,7.8
90.01812,-1.7292988,SLEEP_INCREASE,2.5,9.2,0,23.0,9.2,2.0,1.0,7.8
90.01812,0.9232898,STRESS_DECREASE,-1.0,2.0,0,2.0,9.2,2.0,1.0,7.8
90.01812,0.8930612,STRESS_DECREASE,-2.0,2.0,0,4.0,9.2,2.0,1.0,7.8
90.01812,0.929488,STRESS_DECREASE,-3.0,2.0,0,6.0,9.2,2.0,1.0,7.8
90.01812,0.8577044,STRESS_DECREASE,-4.0,2.0,0,8.0,9.2,2.0,1.0,7.8
90.01812,5.7768416,EXERCISE_INCREASE,1.0,1.0,1,1.0,9.2,2.0,1.0,7.8
90.01812,5.6838164,EXERCISE_INCREASE,2.0,1.0,1,2.0,9.2,2.0,1.0,7.8
90.01812,5.9867935,EXERCISE_INCREASE,3.0,1.0,1,3.0,9.2,2.0,1.0,7.8
90.01812,6.078656,EXERCISE_INCREASE,4.0,1.0,1,4.0,9.2,2.0,1.0,7.8
90.01812,0.88612217,SCREEN_DECREASE,-1.0,7.8,0,7.8,9.2,2.0,1.0,7.8
90.01812,0.88201827,SCREEN_DECREASE,-2.0,7.8,0,15.6,9.2,2.0,1.0,7.8
90.01812,0.8565137,SCREEN_DECREASE,-3.0,7.8,0,23.4,9.2,2.0,1.0,7.8
90.01812,1.0616174,SCREEN_DECREASE,-4.0,7.8,0,31.2,9.2,2.0,1.0,7.8
39.291386,8.055481,SLEEP_INCREASE,0.5,6.8,0,3.4,6.8,6.0,2.0,6.0
39.291386,8.966362,SLEEP_INCREASE,1.0,6.8,0,6.8,6.8,6.0,2.0,6.0
39.291386,8.291909,SLEEP_INCREASE,1.5,6.8,0,10.2,6.8,6.0,2.0,6.0
39.291386,8.372683,SLEEP_INCREASE,2.0,6.8,0,13.6,6.8,6.0,2.0,6.0
39.291386,8.279345,SLEEP_INCREASE,2.5,6.8,0,17.0,6.8,6.0,2.0,6.0
39.291386,11.429844,STRESS_DECREASE,-1.0,6.0,0,6.0,6.8,6.0,2.0,6.0
39.291386,19.604498,STRESS_DECREASE,-2.0,6.0,0,12.0,6.8,6.0,2.0,6.0
39.291386,22.12,STRESS_DECREASE,-3.0,6.0,0,18.0,6.8,6.0,2.0,6.0
39.291386,22.233313,STRESS_DECREASE,-4.0,6.0,0,24.0,6.8,6.0,2.0,6.0
39.291386,52.855022,EXERCISE_INCREASE,1.0,2.0,1,2.0,6.8,6.0,2.0,6.0
39.291386,55.318848,EXERCISE_INCREASE,2.0,2.0,1,4.0,6.8,6.0,2.0,6.0
39.291386,50.365593,EXERCISE_INCREASE,3.0,2.0,1,6.0,6.8,6.0,2.0,6.0
39.291386,56.57103,EXERCISE_INCREASE,4.0,2.0,1,8.0,6.8,6.0,2.0,6.0
39.291386,8.007382,SCREEN_DECREASE,-1.0,6.0,0,6.0,6.8,6.0,2.0,6.0
39.291386,8.716653,SCREEN_DECREASE,-2.0,6.0,0,12.0,6.8,6.0,2.0,6.0
39.291386,8.296705,SCREEN_DECREASE,-3.0,6.0,0,18.0,6.8,6.0,2.0,6.0
39.291386,8.226778,SCREEN_DECREASE,-4.0,6.0,0,24.0,6.8,6.0,2.0,6.0
73.79152,4.666222,SLEEP_INCREASE,0.5,9.6,0,4.8,9.6,3.0,0.0,2.5
73.79152,4.8102446,SLEEP_INCREASE,1.0,9.6,0,9.6,9.6,3.0,0.0,2.5
73.79152,4.4843144,SLEEP_INCREASE,1.5,9.6,0,14.399999999999999,9.6,3.0,0.0,2.5
73.79152,4.1517982,SLEEP_INCREASE,2.0,9.6,0,19.2,9.6,3.0,0.0,2.5
73.79152,4.68169,SLEEP_INCREASE,2.5,9.6,0,24.0,9.6,3.0,0.0,2.5
73.79152,5.603261,STRESS_DECREASE,-1.0,3.0,0,3.0,9.6,3.0,0.0,2.5
73.79152,5.8439856,STRESS_DECREASE,-2.0,3.0,0,6.0,9.6,3.0,0.0,2.5
73.79152,5.7476425,STRESS_DECREASE,-3.0,3.0,0,9.0,9.6,3.0,0.0,2.5
73.79152,6.03638,STRESS_DECREASE,-4.0,3.0,0,12.0,9.6,3.0,0.0,2.5
73.79152,34.787533,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.6,3.0,0.0,2.5
73.79152,37.49152,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.6,3.0,0.0,2.5
73.79152,36.274345,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.6,3.0,0.0,2.5
73.79152,35.56155,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.6,3.0,0.0,2.5
73.79152,5.6592097,SCREEN_DECREASE,-1.0,2.5,0,2.5,9.6,3.0,0.0,2.5
73.79152,5.923641,SCREEN_DECREASE,-2.0,2.5,0,5.0,9.6,3.0,0.0,2.5
73.79152,5.6959615,SCREEN_DECREASE,-3.0,2.5,0,7.5,9.6,3.0,0.0,2.5
73.79152,5.9296794,SCREEN_DECREASE,-4.0,2.5,0,10.0,9.6,3.0,0.0,2.5
25.737446,12.644453,SLEEP_INCREASE,0.5,6.8,0,3.4,6.8,6.0,1.0,5.9
25.737446,13.569283,SLEEP_INCREASE,1.0,6.8,0,6.8,6.8,6.0,1.0,5.9
25.737446,13.673263,SLEEP_INCREASE,1.5,6.8,0,10.2,6.8,6.0,1.0,5.9
25.737446,12.938285,SLEEP_INCREASE,2.0,6.8,0,13.6,6.8,6.0,1.0,5.9
25.737446,13.953365,SLEEP_INCREASE,2.5,6.8,0,17.0,6.8,6.0,1.0,5.9
25.737446,16.778872,STRESS_DECREASE,-1.0,6.0,0,6.0,6.8,6.0,1.0,5.9
25.737446,22.781483,STRESS_DECREASE,-2.0,6.0,0,12.0,6.8,6.0,1.0,5.9
25.737446,25.363255,STRESS_DECREASE,-3.0,6.0,0,18.0,6.8,6.0,1.0,5.9
25.737446,27.466125,STRESS_DECREASE,-4.0,6.0,0,24.0,6.8,6.0,1.0,5.9
25.737446,81.266975,EXERCISE_INCREASE,1.0,1.0,1,1.0,6.8,6.0,1.0,5.9
25.737446,86.56514,EXERCISE_INCREASE,2.0,1.0,1,2.0,6.8,6.0,1.0,5.9
25.737446,91.73937,EXERCISE_INCREASE,3.0,1.0,1,3.0,6.8,6.0,1.0,5.9
25.737446,85.17937,EXERCISE_INCREASE,4.0,1.0,1,4.0,6.8,6.0,1.0,5.9
25.737446,14.186778,SCREEN_DECREASE,-1.0,5.9,0,5.9,6.8,6.0,1.0,5.9
25.737446,13.907298,SCREEN_DECREASE,-2.0,5.9,0,11.8,6.8,6.0,1.0,5.9
25.737446,14.392901,SCREEN_DECREASE,-3.0,5.9,0,17.700000000000003,6.8,6.0,1.0,5.9
25.737446,14.48555,SCREEN_DECREASE,-4.0,5.9,0,23.6,6.8,6.0,1.0,5.9
53.91751,134.73029,SLEEP_INCREASE,0.5,5.3,1,2.65,5.3,2.0,1.0,1.2
53.91751,138.88004,SLEEP_INCREASE,1.0,5.3,1,5.3,5.3,2.0,1.0,1.2
53.91751,150.62125,SLEEP_INCREASE,1.5,5.3,1,7.949999999999999,5.3,2.0,1.0,1.2
53.91751,152.1204,SLEEP_INCREASE,2.0,5.3,1,10.6,5.3,2.0,1.0,1.2
53.91751,153.48698,SLEEP_INCREASE,2.5,5.3,1,13.25,5.3,2.0,1.0,1.2
53.91751,15.454821,STRESS_DECREASE,-1.0,2.0,0,2.0,5.3,2.0,1.0,1.2
53.91751,17.199196,STRESS_DECREASE,-2.0,2.0,0,4.0,5.3,2.0,1.0,1.2
53.91751,15.535148,STRESS_DECREASE,-3.0,2.0,0,6.0,5.3,2.0,1.0,1.2
53.91751,16.768803,STRESS_DECREASE,-4.0,2.0,0,8.0,5.3,2.0,1.0,1.2
53.91751,106.115555,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.3,2.0,1.0,1.2
53.91751,95.49579,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.3,2.0,1.0,1.2
53.91751,108.55752,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.3,2.0,1.0,1.2
53.91751,104.71824,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.3,2.0,1.0,1.2
53.91751,15.236835,SCREEN_DECREASE,-1.0,1.2,0,1.2,5.3,2.0,1.0,1.2
53.91751,17.17115,SCREEN_DECREASE,-2.0,1.2,0,2.4,5.3,2.0,1.0,1.2
53.91751,15.610439,SCREEN_DECREASE,-3.0,1.2,0,3.5999999999999996,5.3,2.0,1.0,1.2
53.91751,16.374434,SCREEN_DECREASE,-4.0,1.2,0,4.8,5.3,2.0,1.0,1.2
29.237871,88.792465,SLEEP_INCREASE,0.5,5.4,1,2.7,5.4,7.0,1.0,3.4
29.237871,92.65982,SLEEP_INCREASE,1.0,5.4,1,5.4,5.4,7.0,1.0,3.4
29.237871,94.48552,SLEEP_INCREASE,1.5,5.4,1,8.100000000000001,5.4,7.0,1.0,3.4
29.237871,92.07683,SLEEP_INCREASE,2.0,5.4,1,10.8,5.4,7.0,1.0,3.4
29.237871,89.63246,SLEEP_INCREASE,2.5,5.4,1,13.5,5.4,7.0,1.0,3.4
29.237871,88.41706,STRESS_DECREASE,-1.0,7.0,1,7.0,5.4,7.0,1.0,3.4
29.237871,119.24649,STRESS_DECREASE,-2.0,7.0,1,14.0,5.4,7.0,1.0,3.4
29.237871,160.8321,STRESS_DECREASE,-3.0,7.0,1,21.0,5.4,7.0,1.0,3.4
29.237871,204.04929,STRESS_DECREASE,-4.0,7.0,1,28.0,5.4,7.0,1.0,3.4
29.237871,66.30295,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.4,7.0,1.0,3.4
29.237871,69.471535,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.4,7.0,1.0,3.4
29.237871,65.22823,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.4,7.0,1.0,3.4
29.237871,69.390114,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.4,7.0,1.0,3.4
29.237871,10.653819,SCREEN_DECREASE,-1.0,3.4,0,3.4,5.4,7.0,1.0,3.4
29.237871,11.595282,SCREEN_DECREASE,-2.0,3.4,0,6.8,5.4,7.0,1.0,3.4
29.237871,11.940533,SCREEN_DECREASE,-3.0,3.4,0,10.2,5.4,7.0,1.0,3.4
29.237871,11.2172785,SCREEN_DECREASE,-4.0,3.4,0,13.6,5.4,7.0,1.0,3.4
52.08271,4.824471,SLEEP_INCREASE,0.5,7.3,0,3.65,7.3,8.0,2.0,7.3
52.08271,5.8862014,SLEEP_INCREASE,1.0,7.3,0,7.3,7.3,8.0,2.0,7.3
52.08271,5.6654887,SLEEP_INCREASE,1.5,7.3,0,10.95,7.3,8.0,2.0,7.3
52.08271,5.8994455,SLEEP_INCREASE,2.0,7.3,0,14.6,7.3,8.0,2.0,7.3
52.08271,6.077917,SLEEP_INCREASE,2.5,7.3,0,18.25,7.3,8.0,2.0,7.3
52.08271,6.258581,STRESS_DECREASE,-1.0,8.0,1,8.0,7.3,8.0,2.0,7.3
52.08271,24.664421,STRESS_DECREASE,-2.0,8.0,1,16.0,7.3,8.0,2.0,7.3
52.08271,52.510883,STRESS_DECREASE,-3.0,8.0,1,24.0,7.3,8.0,2.0,7.3
52.08271,104.5482,STRESS_DECREASE,-4.0,8.0,1,32.0,7.3,8.0,2.0,7.3
52.08271,32.664993,EXERCISE_INCREASE,1.0,2.0,1,2.0,7.3,8.0,2.0,7.3
52.08271,33.87497,EXERCISE_INCREASE,2.0,2.0,1,4.0,7.3,8.0,2.0,7.3
52.08271,30.426682,EXERCISE_INCREASE,3.0,2.0,1,6.0,7.3,8.0,2.0,7.3
52.08271,35.107876,EXERCISE_INCREASE,4.0,2.0,1,8.0,7.3,8.0,2.0,7.3
52.08271,5.348782,SCREEN_DECREASE,-1.0,7.3,0,7.3,7.3,8.0,2.0,7.3
52.08271,5.498677,SCREEN_DECREASE,-2.0,7.3,0,14.6,7.3,8.0,2.0,7.3
52.08271,4.945157,SCREEN_DECREASE,-3.0,7.3,0,21.9,7.3,8.0,2.0,7.3
52.08271,5.6503334,SCREEN_DECREASE,-4.0,7.3,0,29.2,7.3,8.0,2.0,7.3
68.609505,-2.139867,SLEEP_INCREASE,0.5,9.5,0,4.75,9.5,6.0,0.0,3.9
68.609505,-2.1559055,SLEEP_INCREASE,1.0,9.5,0,9.5,9.5,6.0,0.0,3.9
68.609505,-2.2069228,SLEEP_INCREASE,1.5,9.5,0,14.25,9.5,6.0,0.0,3.9
68.609505,-2.4517357,SLEEP_INCREASE,2.0,9.5,0,19.0,9.5,6.0,0.0,3.9
68.609505,-2.240864,SLEEP_INCREASE,2.5,9.5,0,23.75,9.5,6.0,0.0,3.9
68.609505,0.532406,STRESS_DECREASE,-1.0,6.0,0,6.0,9.5,6.0,0.0,3.9
68.609505,5.2450886,STRESS_DECREASE,-2.0,6.0,0,12.0,9.5,6.0,0.0,3.9
68.609505,8.173228,STRESS_DECREASE,-3.0,6.0,0,18.0,9.5,6.0,0.0,3.9
68.609505,7.6678863,STRESS_DECREASE,-4.0,6.0,0,24.0,9.5,6.0,0.0,3.9
68.609505,-8.500424,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.5,6.0,0.0,3.9
68.609505,-4.9300413,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.5,6.0,0.0,3.9
68.609505,-4.348859,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.5,6.0,0.0,3.9
68.609505,-3.693101,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.5,6.0,0.0,3.9
68.609505,-2.334574,SCREEN_DECREASE,-1.0,3.9,0,3.9,9.5,6.0,0.0,3.9
68.609505,-2.4489925,SCREEN_DECREASE,-2.0,3.9,0,7.8,9.5,6.0,0.0,3.9
68.609505,-2.4051774,SCREEN_DECREASE,-3.0,3.9,0,11.7,9.5,6.0,0.0,3.9
68.609505,-2.398454,SCREEN_DECREASE,-4.0,3.9,0,15.6,9.5,6.0,0.0,3.9
52.775726,16.43335,SLEEP_INCREASE,0.5,7.7,0,3.85,7.7,1.0,0.0,1.9
52.775726,17.056654,SLEEP_INCREASE,1.0,7.7,0,7.7,7.7,1.0,0.0,1.9
52.775726,13.816422,SLEEP_INCREASE,1.5,7.7,0,11.55,7.7,1.0,0.0,1.9
52.775726,11.854914,SLEEP_INCREASE,2.0,7.7,0,15.4,7.7,1.0,0.0,1.9
52.775726,10.9766,SLEEP_INCREASE,2.5,7.7,0,19.25,7.7,1.0,0.0,1.9
52.775726,18.098124,STRESS_DECREASE,-1.0,1.0,0,1.0,7.7,1.0,0.0,1.9
52.775726,17.21914,STRESS_DECREASE,-2.0,1.0,0,2.0,7.7,1.0,0.0,1.9
