original_score,modified_score,improvement,action_type,action_magnitude,action_description,original_sleep,original_stress,original_exercise,original_screen,modified_sleep,modified_stress,modified_exercise,modified_screen
83.992744,84.0042,0.011459351,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,7.1,4.0,1.0,2.5,9.6,4.0,1.0,2.5
83.992744,84.080154,0.08740997,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,7.1,4.0,1.0,2.5,10.0,4.0,1.0,2.5
83.992744,84.01672,0.023979187,STRESS_DECREASE,-1.0,Reduce stress by 1 points,7.1,4.0,1.0,2.5,7.1,3.0,1.0,2.5
83.992744,84.03466,0.041915894,STRESS_DECREASE,-2.0,Reduce stress by 2 points,7.1,4.0,1.0,2.5,7.1,2.0,1.0,2.5
83.992744,84.03456,0.04181671,STRESS_DECREASE,-3.0,Reduce stress by 3 points,7.1,4.0,1.0,2.5,7.1,1.0,1.0,2.5
83.992744,84.03456,0.04181671,STRESS_DECREASE,-4.0,Reduce stress by 4 points,7.1,4.0,1.0,2.5,7.1,1.0,1.0,2.5
83.992744,84.03456,0.04181671,STRESS_DECREASE,-5.0,Reduce stress by 5 points,7.1,4.0,1.0,2.5,7.1,1.0,1.0,2.5
83.992744,83.92974,-0.06300354,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,7.1,4.0,1.0,2.5,7.1,4.0,2.0,2.5
83.992744,83.95393,-0.03881073,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,7.1,4.0,1.0,2.5,7.1,4.0,3.0,2.5
83.992744,83.95393,-0.03881073,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,7.1,4.0,1.0,2.5,7.1,4.0,4.0,2.5
83.992744,83.95393,-0.03881073,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,7.1,4.0,1.0,2.5,7.1,4.0,5.0,2.5
83.992744,84.06922,0.07647705,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,7.1,4.0,1.0,2.5,7.1,4.0,1.0,1.5
83.992744,84.10953,0.11678314,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.1,4.0,1.0,2.5,7.1,4.0,1.0,1.0
83.992744,84.10953,0.11678314,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.1,4.0,1.0,2.5,7.1,4.0,1.0,1.0
83.992744,84.10953,0.11678314,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.1,4.0,1.0,2.5,7.1,4.0,1.0,1.0
83.992744,84.11139,0.118644714,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.1,4.0,1.0,2.5,7.1,4.0,1.0,2.5
83.992744,84.11139,0.118644714,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.1,4.0,1.0,2.5,7.1,4.0,1.0,2.5
83.992744,84.11139,0.118644714,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.1,4.0,1.0,2.5,7.1,4.0,1.0,2.5
83.992744,84.11139,0.118644714,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.1,4.0,1.0,2.5,7.1,4.0,1.0,2.5
43.478714,45.02372,1.5450058,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,7.6,10.0,0.0,2.5,8.1,10.0,0.0,2.5
43.478714,46.43268,2.9539642,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,7.6,10.0,0.0,2.5,8.6,10.0,0.0,2.5
43.478714,47.67586,4.1971474,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,7.6,10.0,0.0,2.5,9.1,10.0,0.0,2.5
43.478714,49.14537,5.6666565,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,7.6,10.0,0.0,2.5,9.6,10.0,0.0,2.5
43.478714,49.771893,6.2931786,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,7.6,10.0,0.0,2.5,10.0,10.0,0.0,2.5
43.478714,49.771893,6.2931786,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,7.6,10.0,0.0,2.5,10.0,10.0,0.0,2.5
43.478714,41.79391,-1.684803,STRESS_DECREASE,-1.0,Reduce stress by 1 points,7.6,10.0,0.0,2.5,7.6,9.0,0.0,2.5
43.478714,40.71493,-2.7637825,STRESS_DECREASE,-2.0,Reduce stress by 2 points,7.6,10.0,0.0,2.5,7.6,8.0,0.0,2.5
43.478714,37.07833,-6.400383,STRESS_DECREASE,-3.0,Reduce stress by 3 points,7.6,10.0,0.0,2.5,7.6,7.0,0.0,2.5
43.478714,37.103214,-6.3754997,STRESS_DECREASE,-4.0,Reduce stress by 4 points,7.6,10.0,0.0,2.5,7.6,6.0,0.0,2.5
43.478714,37.107536,-6.3711777,STRESS_DECREASE,-5.0,Reduce stress by 5 points,7.6,10.0,0.0,2.5,7.6,5.0,0.0,2.5
43.478714,43.775402,0.29668808,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,7.6,10.0,0.0,2.5,7.6,10.0,1.0,2.5
43.478714,43.640663,0.16194916,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,7.6,10.0,0.0,2.5,7.6,10.0,2.0,2.5
43.478714,43.73081,0.25209427,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,7.6,10.0,0.0,2.5,7.6,10.0,3.0,2.5
43.478714,43.73081,0.25209427,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,7.6,10.0,0.0,2.5,7.6,10.0,4.0,2.5
43.478714,43.54884,0.07012558,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,7.6,10.0,0.0,2.5,7.6,10.0,0.0,1.5
43.478714,43.661476,0.18276215,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.6,10.0,0.0,2.5,7.6,10.0,0.0,1.0
43.478714,43.661476,0.18276215,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.6,10.0,0.0,2.5,7.6,10.0,0.0,1.0
43.478714,43.661476,0.18276215,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.6,10.0,0.0,2.5,7.6,10.0,0.0,1.0
43.478714,43.602192,0.123477936,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.6,10.0,0.0,2.5,7.6,10.0,0.0,2.5
43.478714,43.602192,0.123477936,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.6,10.0,0.0,2.5,7.6,10.0,0.0,2.5
43.478714,43.602192,0.123477936,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.6,10.0,0.0,2.5,7.6,10.0,0.0,2.5
43.478714,43.602192,0.123477936,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.6,10.0,0.0,2.5,7.6,10.0,0.0,2.5
87.011185,86.99001,-0.02117157,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,5.4,1.0,2.0,11.9,5.9,1.0,2.0,11.9
87.011185,86.9628,-0.04838562,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,5.4,1.0,2.0,11.9,6.4,1.0,2.0,11.9
87.011185,87.000916,-0.010269165,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,5.4,1.0,2.0,11.9,6.9,1.0,2.0,11.9
87.011185,87.00329,-0.007896423,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,5.4,1.0,2.0,11.9,7.4,1.0,2.0,11.9
87.011185,87.0054,-0.005783081,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,5.4,1.0,2.0,11.9,7.9,1.0,2.0,11.9
87.011185,87.012276,0.0010910034,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,5.4,1.0,2.0,11.9,8.4,1.0,2.0,11.9
87.011185,87.011185,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.011185,0.0,STRESS_DECREASE,-2.0,Reduce stress by 2 points,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.011185,0.0,STRESS_DECREASE,-3.0,Reduce stress by 3 points,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.011185,0.0,STRESS_DECREASE,-4.0,Reduce stress by 4 points,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.011185,0.0,STRESS_DECREASE,-5.0,Reduce stress by 5 points,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,86.997444,-0.01374054,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,5.4,1.0,2.0,11.9,5.4,1.0,3.0,11.9
87.011185,87.01961,0.008422852,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,5.4,1.0,2.0,11.9,5.4,1.0,4.0,11.9
87.011185,87.01961,0.008422852,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,5.4,1.0,2.0,11.9,5.4,1.0,5.0,11.9
87.011185,87.01961,0.008422852,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,5.4,1.0,2.0,11.9,5.4,1.0,6.0,11.9
87.011185,87.010475,-0.0007095337,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,5.4,1.0,2.0,11.9,5.4,1.0,2.0,10.9
87.011185,87.02996,0.01877594,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,5.4,1.0,2.0,11.9,5.4,1.0,2.0,9.9
87.011185,87.0666,0.055412292,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,5.4,1.0,2.0,11.9,5.4,1.0,2.0,8.9
87.011185,87.13454,0.12335205,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,5.4,1.0,2.0,11.9,5.4,1.0,2.0,7.9
87.011185,87.19532,0.18413544,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.19532,0.18413544,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.19532,0.18413544,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
87.011185,87.19532,0.18413544,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,5.4,1.0,2.0,11.9,5.4,1.0,2.0,11.9
1.7464169,1.6940498,-0.05236709,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.2,8.0,1.0,9.5,6.7,8.0,1.0,9.5
1.7464169,1.6747794,-0.07163751,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.2,8.0,1.0,9.5,7.2,8.0,1.0,9.5
1.7464169,1.7528574,0.0064405203,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.2,8.0,1.0,9.5,7.7,8.0,1.0,9.5
1.7464169,1.3959498,-0.3504671,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.2,8.0,1.0,9.5,8.2,8.0,1.0,9.5
1.7464169,1.143628,-0.6027889,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.2,8.0,1.0,9.5,8.7,8.0,1.0,9.5
1.7464169,0.6908312,-1.0555857,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.2,8.0,1.0,9.5,9.2,8.0,1.0,9.5
1.7464169,1.5506098,-0.1958071,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.2,8.0,1.0,9.5,6.2,7.0,1.0,9.5
1.7464169,1.810781,0.064364076,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.2,8.0,1.0,9.5,6.2,6.0,1.0,9.5
1.7464169,2.0513601,0.3049432,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.2,8.0,1.0,9.5,6.2,5.0,1.0,9.5
1.7464169,2.0769904,0.33057344,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.2,8.0,1.0,9.5,6.2,4.0,1.0,9.5
1.7464169,2.2201521,0.4737352,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.2,8.0,1.0,9.5,6.2,3.0,1.0,9.5
1.7464169,1.6560241,-0.09039283,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.2,8.0,1.0,9.5,6.2,8.0,2.0,9.5
1.7464169,1.6071074,-0.13930953,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.2,8.0,1.0,9.5,6.2,8.0,3.0,9.5
1.7464169,1.6071074,-0.13930953,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.2,8.0,1.0,9.5,6.2,8.0,4.0,9.5
1.7464169,1.6071074,-0.13930953,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.2,8.0,1.0,9.5,6.2,8.0,5.0,9.5
1.7464169,1.9931545,0.2467376,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.2,8.0,1.0,9.5,6.2,8.0,1.0,8.5
1.7464169,2.5127852,0.76636827,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.2,8.0,1.0,9.5,6.2,8.0,1.0,7.5
1.7464169,2.5011501,0.7547332,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.2,8.0,1.0,9.5,6.2,8.0,1.0,6.5
1.7464169,2.7222345,0.97581756,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.2,8.0,1.0,9.5,6.2,8.0,1.0,5.5
1.7464169,3.3444855,1.5980686,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.2,8.0,1.0,9.5,6.2,8.0,1.0,9.5
1.7464169,3.3444855,1.5980686,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.2,8.0,1.0,9.5,6.2,8.0,1.0,9.5
1.7464169,3.3444855,1.5980686,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.2,8.0,1.0,9.5,6.2,8.0,1.0,9.5
1.7464169,3.3444855,1.5980686,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.2,8.0,1.0,9.5,6.2,8.0,1.0,9.5
77.696945,77.967674,0.27072906,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,4.8,9.0,2.0,10.8,5.3,9.0,2.0,10.8
77.696945,78.11087,0.41392517,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,4.8,9.0,2.0,10.8,5.8,9.0,2.0,10.8
77.696945,77.93372,0.23677826,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,4.8,9.0,2.0,10.8,6.3,9.0,2.0,10.8
77.696945,77.877396,0.18045044,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,4.8,9.0,2.0,10.8,6.8,9.0,2.0,10.8
77.696945,77.926186,0.22924042,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,4.8,9.0,2.0,10.8,7.3,9.0,2.0,10.8
77.696945,77.94307,0.24612427,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,4.8,9.0,2.0,10.8,7.8,9.0,2.0,10.8
77.696945,77.45605,-0.24089813,STRESS_DECREASE,-1.0,Reduce stress by 1 points,4.8,9.0,2.0,10.8,4.8,8.0,2.0,10.8
77.696945,76.70502,-0.9919281,STRESS_DECREASE,-2.0,Reduce stress by 2 points,4.8,9.0,2.0,10.8,4.8,7.0,2.0,10.8
77.696945,77.05077,-0.64617157,STRESS_DECREASE,-3.0,Reduce stress by 3 points,4.8,9.0,2.0,10.8,4.8,6.0,2.0,10.8
77.696945,76.80381,-0.8931351,STRESS_DECREASE,-4.0,Reduce stress by 4 points,4.8,9.0,2.0,10.8,4.8,5.0,2.0,10.8
77.696945,76.85307,-0.8438721,STRESS_DECREASE,-5.0,Reduce stress by 5 points,4.8,9.0,2.0,10.8,4.8,4.0,2.0,10.8
77.696945,77.68785,-0.009094238,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,4.8,9.0,2.0,10.8,4.8,9.0,3.0,10.8
77.696945,77.84249,0.14554596,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,4.8,9.0,2.0,10.8,4.8,9.0,4.0,10.8
77.696945,77.84249,0.14554596,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,4.8,9.0,2.0,10.8,4.8,9.0,5.0,10.8
77.696945,77.84249,0.14554596,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,4.8,9.0,2.0,10.8,4.8,9.0,6.0,10.8
77.696945,78.14955,0.4526062,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,4.8,9.0,2.0,10.8,4.8,9.0,2.0,9.8
77.696945,78.536835,0.8398895,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,4.8,9.0,2.0,10.8,4.8,9.0,2.0,8.8
77.696945,79.680374,1.983429,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,4.8,9.0,2.0,10.8,4.8,9.0,2.0,7.800000000000001
77.696945,80.07248,2.375534,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,4.8,9.0,2.0,10.8,4.8,9.0,2.0,6.800000000000001
77.696945,78.80233,1.1053848,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,4.8,9.0,2.0,10.8,4.8,9.0,2.0,10.8
77.696945,78.80233,1.1053848,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,4.8,9.0,2.0,10.8,4.8,9.0,2.0,10.8
77.696945,78.80233,1.1053848,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,4.8,9.0,2.0,10.8,4.8,9.0,2.0,10.8
77.696945,78.80233,1.1053848,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,4.8,9.0,2.0,10.8,4.8,9.0,2.0,10.8
43.852936,46.547054,2.6941185,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,4.1,8.0,1.0,1.5,4.6,8.0,1.0,1.5
43.852936,49.51678,5.663845,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,4.1,8.0,1.0,1.5,5.1,8.0,1.0,1.5
43.852936,51.104626,7.25169,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,4.1,8.0,1.0,1.5,5.6,8.0,1.0,1.5
43.852936,53.046413,9.193478,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,4.1,8.0,1.0,1.5,6.1,8.0,1.0,1.5
43.852936,55.663925,11.810989,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,4.1,8.0,1.0,1.5,6.6,8.0,1.0,1.5
43.852936,57.640526,13.78759,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,4.1,8.0,1.0,1.5,7.1,8.0,1.0,1.5
43.852936,39.043427,-4.8095093,STRESS_DECREASE,-1.0,Reduce stress by 1 points,4.1,8.0,1.0,1.5,4.1,7.0,1.0,1.5
43.852936,39.055035,-4.797901,STRESS_DECREASE,-2.0,Reduce stress by 2 points,4.1,8.0,1.0,1.5,4.1,6.0,1.0,1.5
43.852936,39.07958,-4.7733574,STRESS_DECREASE,-3.0,Reduce stress by 3 points,4.1,8.0,1.0,1.5,4.1,5.0,1.0,1.5
43.852936,39.11476,-4.7381744,STRESS_DECREASE,-4.0,Reduce stress by 4 points,4.1,8.0,1.0,1.5,4.1,4.0,1.0,1.5
43.852936,39.124855,-4.7280807,STRESS_DECREASE,-5.0,Reduce stress by 5 points,4.1,8.0,1.0,1.5,4.1,3.0,1.0,1.5
43.852936,44.20968,0.35674286,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,4.1,8.0,1.0,1.5,4.1,8.0,2.0,1.5
43.852936,44.33553,0.48259354,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,4.1,8.0,1.0,1.5,4.1,8.0,3.0,1.5
43.852936,44.319412,0.46647644,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,4.1,8.0,1.0,1.5,4.1,8.0,4.0,1.5
43.852936,44.344803,0.49186707,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,4.1,8.0,1.0,1.5,4.1,8.0,5.0,1.5
43.852936,43.84706,-0.005874634,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.0
43.852936,43.84706,-0.005874634,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.0
43.852936,43.84706,-0.005874634,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.0
43.852936,43.84706,-0.005874634,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.0
43.852936,44.240154,0.38721848,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.5
43.852936,44.240154,0.38721848,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.5
43.852936,44.240154,0.38721848,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.5
43.852936,44.240154,0.38721848,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,4.1,8.0,1.0,1.5,4.1,8.0,1.0,1.5
53.974037,55.614002,1.639965,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.4,9.0,1.0,8.7,6.9,9.0,1.0,8.7
53.974037,56.49414,2.5201035,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.4,9.0,1.0,8.7,7.4,9.0,1.0,8.7
53.974037,58.001343,4.0273056,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.4,9.0,1.0,8.7,7.9,9.0,1.0,8.7
53.974037,59.98455,6.0105133,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.4,9.0,1.0,8.7,8.4,9.0,1.0,8.7
53.974037,60.804302,6.830265,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.4,9.0,1.0,8.7,8.9,9.0,1.0,8.7
53.974037,62.19845,8.224411,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.4,9.0,1.0,8.7,9.4,9.0,1.0,8.7
53.974037,52.50049,-1.4735489,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.4,9.0,1.0,8.7,6.4,8.0,1.0,8.7
53.974037,50.409172,-3.564865,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.4,9.0,1.0,8.7,6.4,7.0,1.0,8.7
53.974037,50.399338,-3.5746994,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.4,9.0,1.0,8.7,6.4,6.0,1.0,8.7
53.974037,50.668926,-3.305111,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.4,9.0,1.0,8.7,6.4,5.0,1.0,8.7
53.974037,50.70349,-3.270546,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.4,9.0,1.0,8.7,6.4,4.0,1.0,8.7
53.974037,54.027126,0.05308914,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.4,9.0,1.0,8.7,6.4,9.0,2.0,8.7
53.974037,54.5053,0.53126144,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.4,9.0,1.0,8.7,6.4,9.0,3.0,8.7
53.974037,54.5053,0.53126144,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.4,9.0,1.0,8.7,6.4,9.0,4.0,8.7
53.974037,54.5053,0.53126144,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.4,9.0,1.0,8.7,6.4,9.0,5.0,8.7
53.974037,54.05326,0.07922363,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.4,9.0,1.0,8.7,6.4,9.0,1.0,7.699999999999999
53.974037,54.16693,0.19289398,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.4,9.0,1.0,8.7,6.4,9.0,1.0,6.699999999999999
53.974037,54.48031,0.50627136,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.4,9.0,1.0,8.7,6.4,9.0,1.0,5.699999999999999
53.974037,54.600754,0.6267166,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.4,9.0,1.0,8.7,6.4,9.0,1.0,4.699999999999999
53.974037,54.962063,0.98802567,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.4,9.0,1.0,8.7,6.4,9.0,1.0,8.7
53.974037,54.962063,0.98802567,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.4,9.0,1.0,8.7,6.4,9.0,1.0,8.7
53.974037,54.962063,0.98802567,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.4,9.0,1.0,8.7,6.4,9.0,1.0,8.7
53.974037,54.962063,0.98802567,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.4,9.0,1.0,8.7,6.4,9.0,1.0,8.7
91.85202,91.85509,0.0030670166,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.4,5.0,2.0,2.0,8.9,5.0,2.0,2.0
91.85202,91.856224,0.0042037964,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.4,5.0,2.0,2.0,9.4,5.0,2.0,2.0
91.85202,91.9246,0.07257843,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.4,5.0,2.0,2.0,9.9,5.0,2.0,2.0
91.85202,91.935974,0.08395386,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.4,5.0,2.0,2.0,10.0,5.0,2.0,2.0
91.85202,91.935974,0.08395386,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.4,5.0,2.0,2.0,10.0,5.0,2.0,2.0
91.85202,91.935974,0.08395386,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.4,5.0,2.0,2.0,10.0,5.0,2.0,2.0
91.85202,91.92469,0.07266998,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.4,5.0,2.0,2.0,8.4,4.0,2.0,2.0
91.85202,91.926384,0.07436371,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.4,5.0,2.0,2.0,8.4,3.0,2.0,2.0
91.85202,91.92993,0.07791138,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.4,5.0,2.0,2.0,8.4,2.0,2.0,2.0
91.85202,91.972694,0.12067413,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.4,5.0,2.0,2.0,8.4,1.0,2.0,2.0
91.85202,91.972694,0.12067413,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.4,5.0,2.0,2.0,8.4,1.0,2.0,2.0
91.85202,91.86082,0.008796692,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.4,5.0,2.0,2.0,8.4,5.0,3.0,2.0
91.85202,91.86082,0.008796692,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.4,5.0,2.0,2.0,8.4,5.0,4.0,2.0
91.85202,91.86082,0.008796692,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.4,5.0,2.0,2.0,8.4,5.0,5.0,2.0
91.85202,91.86082,0.008796692,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.4,5.0,2.0,2.0,8.4,5.0,6.0,2.0
91.85202,91.91554,0.06352234,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.4,5.0,2.0,2.0,8.4,5.0,2.0,1.0
91.85202,91.91554,0.06352234,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.4,5.0,2.0,2.0,8.4,5.0,2.0,1.0
91.85202,91.91554,0.06352234,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.4,5.0,2.0,2.0,8.4,5.0,2.0,1.0
91.85202,91.91554,0.06352234,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.4,5.0,2.0,2.0,8.4,5.0,2.0,1.0
91.85202,91.96585,0.11383057,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.4,5.0,2.0,2.0,8.4,5.0,2.0,2.0
